case_id,raw_metrics_file,raw_file_size_bytes,raw_rows,timestamp_count,service_count,instance_count,metric_family_count,source_metric_count,first_timestamp,last_timestamp,metric_window_start_ts,metric_window_end_ts,anchor_ts,metric_families,source_metrics
S09_payment_dns_fault_run_08,raw/metrics_long.csv,1784628,16543,180,9,50,10,10,1777356475.052,1777358265.052,1777356475.05,1777358275.05,1777358275.05,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_09,raw/metrics_long.csv,1783407,16535,180,9,50,10,10,1777358256.819,1777360046.819,1777358256.82,1777360056.82,1777360056.82,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_10,raw/metrics_long.csv,1795230,16645,180,9,50,10,10,1777376944.262,1777378734.262,1777376934.26,1777378734.26,1777378734.26,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_11,raw/metrics_long.csv,1789116,16586,180,9,50,10,10,1777378686.763,1777380476.763,1777378686.76,1777380486.76,1777380486.76,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_01,raw/metrics_long.csv,2639525,24772,180,9,57,10,10,1776347162.933,1776348952.933,1776347162.93,1776348962.93,1776348962.93,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_02,raw/metrics_long.csv,2470937,23175,180,9,54,10,10,1776435840.164,1776437630.164,1776435840.16,1776437640.16,1776437640.16,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_03,raw/metrics_long.csv,2474178,23208,180,9,54,10,10,1776438577.439,1776440367.439,1776438567.44,1776440367.44,1776440367.44,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_04,raw/metrics_long.csv,2463536,23119,180,9,54,10,10,1776469744.259,1776471534.259,1776469744.26,1776471544.26,1776471544.26,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_05,raw/metrics_long.csv,2367891,22308,180,9,54,10,10,1776552539.969,1776554329.969,1776552539.97,1776554339.97,1776554339.97,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_06,raw/metrics_long.csv,2372155,22350,180,9,54,10,10,1776555274.288,1776557064.288,1776555264.29,1776557064.29,1776557064.29,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_07,raw/metrics_long.csv,1554379,14744,180,9,48,10,10,1777343799.58,1777345589.58,1777343789.58,1777345589.58,1777345589.58,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_08,raw/metrics_long.csv,1763555,16506,180,9,50,10,10,1777360034.84,1777361824.84,1777360034.84,1777361834.84,1777361834.84,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_09,raw/metrics_long.csv,1779251,16500,180,9,50,10,10,1777361809.766,1777363599.766,1777361809.77,1777363609.77,1777363609.77,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_10,raw/metrics_long.csv,1785370,16555,180,9,50,10,10,1777380438.727,1777382228.727,1777380438.73,1777382238.73,1777382238.73,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_11,raw/metrics_long.csv,1786865,16576,180,9,50,10,10,1777382196.679,1777383986.679,1777382186.68,1777383986.68,1777383986.68,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_12,raw/metrics_long.csv,1895996,17613,180,9,52,10,10,1777443330.025,1777445120.025,1777443320.03,1777445120.03,1777445120.03,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_13,raw/metrics_long.csv,1877208,17600,180,9,52,10,10,1777445025.97,1777446815.97,1777445015.97,1777446815.97,1777446815.97,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_14,raw/metrics_long.csv,1894383,17598,180,9,52,10,10,1777446719.731,1777448509.731,1777446709.73,1777448509.73,1777448509.73,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_15,raw/metrics_long.csv,1891577,17574,180,9,52,10,10,1777448412.457,1777450202.457,1777448402.46,1777450202.46,1777450202.46,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_16,raw/metrics_long.csv,1892375,17579,180,9,52,10,10,1777450103.821,1777451893.821,1777450093.82,1777451893.82,1777451893.82,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_17,raw/metrics_long.csv,1891018,17571,180,9,52,10,10,1777451794.016,1777453584.016,1777451784.02,1777453584.02,1777453584.02,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_18,raw/metrics_long.csv,1887831,17542,180,9,52,10,10,1777453473.536,1777455263.536,1777453473.54,1777455273.54,1777455273.54,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_19,raw/metrics_long.csv,1897109,17625,180,9,52,10,10,1777455174.854,1777456964.854,1777455164.85,1777456964.85,1777456964.85,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_20,raw/metrics_long.csv,1893375,17591,180,9,52,10,10,1777456863.405,1777458653.405,1777456853.41,1777458653.41,1777458653.41,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_21,raw/metrics_long.csv,1888351,17551,180,9,52,10,10,1777458541.405,1777460331.405,1777458541.4,1777460341.4,1777460341.4,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_22,raw/metrics_long.csv,1870858,17550,180,9,52,10,10,1777460228.64,1777462018.64,1777460228.64,1777462028.64,1777462028.64,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_23,raw/metrics_long.csv,1888421,17549,180,9,52,10,10,1777461917.389,1777463707.389,1777461917.39,1777463717.39,1777463717.39,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_27,raw/metrics_long.csv,2001077,18585,180,9,56,10,10,1777544817.882,1777546607.882,1777544807.88,1777546607.88,1777546607.88,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_28,raw/metrics_long.csv,2001023,18585,180,9,56,10,10,1777546677.985,1777548467.985,1777546667.99,1777548467.99,1777548467.99,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_29,raw/metrics_long.csv,1963727,18584,180,9,56,10,10,1777548537.3,1777550327.3,1777548527.3,1777550327.3,1777550327.3,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S10_productcatalog_failure_run_30,raw/metrics_long.csv,2182064,20258,180,9,65,10,10,1777572430.872,1777574220.872,1777572420.87,1777574220.87,1777574220.87,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_01,raw/metrics_long.csv,2469576,23177,180,9,54,10,10,1776480573.096,1776482363.096,1776480563.1,1776482363.1,1776482363.1,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_02,raw/metrics_long.csv,2469860,23178,180,9,54,10,10,1776483274.558,1776485064.558,1776483264.56,1776485064.56,1776485064.56,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_03,raw/metrics_long.csv,2469639,23172,180,9,54,10,10,1776485979.294,1776487769.294,1776485969.29,1776487769.29,1776487769.29,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_04,raw/metrics_long.csv,2463197,23118,180,9,54,10,10,1776488675.106,1776490465.106,1776488675.11,1776490475.11,1776490475.11,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_05,raw/metrics_long.csv,2466172,23143,180,9,54,10,10,1776491387.505,1776493177.505,1776491377.51,1776493177.51,1776493177.51,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_06,raw/metrics_long.csv,2471209,23188,180,9,54,10,10,1776494093.204,1776495883.204,1776494083.2,1776495883.2,1776495883.2,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_07,raw/metrics_long.csv,1668263,15632,180,9,50,10,10,1777345602.287,1777347392.287,1777345592.29,1777347392.29,1777347392.29,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_08,raw/metrics_long.csv,1784796,16547,180,9,50,10,10,1777363586.925,1777365376.925,1777363586.92,1777365386.92,1777365386.92,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_09,raw/metrics_long.csv,1787027,16568,180,9,50,10,10,1777365361.739,1777367151.739,1777365361.74,1777367161.74,1777367161.74,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_10,raw/metrics_long.csv,1779526,16518,180,9,50,10,10,1777383942.044,1777385732.044,1777383942.04,1777385742.04,1777385742.04,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S11_image_slow_load_run_11,raw/metrics_long.csv,1790685,16617,180,9,50,10,10,1777385702.581,1777387492.581,1777385692.58,1777387492.58,1777387492.58,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_01,raw/metrics_long.csv,2298155,21898,180,9,51,10,10,1776557994.52,1776559784.52,1776557994.52,1776559794.52,1776559794.52,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_02,raw/metrics_long.csv,2724677,25142,180,9,58,10,10,1776638541.749,1776640331.749,1776638541.75,1776640341.75,1776640341.75,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_03,raw/metrics_long.csv,2722936,25129,180,9,58,10,10,1776641122.367,1776642912.367,1776641122.37,1776642922.37,1776642922.37,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_04,raw/metrics_long.csv,2733348,25216,180,9,58,10,10,1776643707.119,1776645497.119,1776643697.12,1776645497.12,1776645497.12,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_05,raw/metrics_long.csv,2724319,25140,180,9,58,10,10,1776646262.155,1776648052.155,1776646262.15,1776648062.15,1776648062.15,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_06,raw/metrics_long.csv,2723014,25130,180,9,58,10,10,1776648823.413,1776650613.413,1776648823.41,1776650623.41,1776650623.41,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_07,raw/metrics_long.csv,1785882,16556,180,9,50,10,10,1777347402.562,1777349192.562,1777347392.56,1777349192.56,1777349192.56,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_08,raw/metrics_long.csv,1791377,16609,180,9,50,10,10,1777367144.462,1777368934.462,1777367134.46,1777368934.46,1777368934.46,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_09,raw/metrics_long.csv,1787048,16567,180,9,50,10,10,1777368904.942,1777370694.942,1777368904.94,1777370704.94,1777370704.94,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_10,raw/metrics_long.csv,1783641,16552,180,9,50,10,10,1777387439.705,1777389229.705,1777387439.7,1777389239.7,1777389239.7,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S12_cart_failed_readiness_run_11,raw/metrics_long.csv,1793020,16637,180,9,50,10,10,1777389196.835,1777390986.835,1777389186.84,1777390986.84,1777390986.84,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S13_payment_unreachable_run_01,raw/metrics_long.csv,2330162,21985,180,9,51,10,10,1776560726.731,1776562516.731,1776560716.73,1776562516.73,1776562516.73,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S14_recommendation_network_loss_run_01,raw/metrics_long.csv,2250600,21293,180,9,51,10,10,1776563436.099,1776565226.099,1776563436.1,1776565236.1,1776565236.1,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
