case_id,family_id,metric_row_index,change_order_rank,is_dominant,is_earliest,service,metric_family,earliest_offset_min,peak_offset_min,baseline_mean,baseline_std,earliest_value,earliest_delta_pct,earliest_residual_z,peak_value,peak_delta,peak_delta_pct,peak_residual_z,sustained_trigger_points,rank_score
S09_payment_dns_fault_run_03,S09_payment_dns_fault,38,,false,false,ad,dependency_error_ratio,,-10.833,0.0175438596491,0.131286224097,,,,0,-0.0175438596491,-100,-0.133630620956,0,0.0546202898803
S09_payment_dns_fault_run_03,S09_payment_dns_fault,39,,false,false,ad,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,40,,false,false,ad,request_count,-10.833,-4.333,1.42763157895,3.42260988511,9.85,589.953917051,2.46080292635,19.35,17.9223684211,1255.39170507,5.23646253083,65,2.98504079397
S09_payment_dns_fault_run_03,S09_payment_dns_fault,41,,false,false,cart,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,42,,false,false,cart,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,43,5,false,false,cart,request_count,-10.833,-4.333,17.6771929825,42.4500491498,116.6,559.6069869,2.33033433409,243.8,226.122807018,1279.17824534,5.32679729579,65,4.02973851269
S09_payment_dns_fault_run_03,S09_payment_dns_fault,44,,false,false,checkout,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,45,,false,false,checkout,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,46,,false,false,checkout,request_count,-10.833,-4.333,0.656140350877,1.57339798032,4.93333333333,651.871657754,2.71844316311,8.96666666667,8.31052631579,1266.57754011,5.28189715491,65,1.80226954584
S09_payment_dns_fault_run_03,S09_payment_dns_fault,47,,false,false,email,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,48,,false,false,email,request_count,-10.833,-4.333,0.656140350877,1.57899415135,4.96666666667,656.951871658,2.72991911471,9.06666666667,8.41052631579,1281.81818182,5.32650884652,65,1.81331093951
S09_payment_dns_fault_run_03,S09_payment_dns_fault,49,,false,false,frontend,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,50,,false,false,frontend,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,51,,false,false,frontend,http_5xx_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,52,,false,false,frontend,request_count,-10.833,-4.333,23.7631578947,57.0335423979,153.266666667,544.976005906,2.27065518513,327.266666667,303.503508772,1277.20191953,5.32149145944,65,4.02682030269
S09_payment_dns_fault_run_03,S09_payment_dns_fault,53,,false,false,payment,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,54,,false,false,payment,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,55,,false,false,payment,request_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,56,,false,false,product-catalog,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,57,,false,false,product-catalog,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,58,4,false,false,product-catalog,request_count,-10.833,-4.333,12.3230994152,29.486666008,84.3666666667,584.622137857,2.44325917457,174.566666667,162.243567251,1316.58085182,5.50226896481,65,4.12624793065
S09_payment_dns_fault_run_03,S09_payment_dns_fault,59,,false,false,recommendation,dependency_error_ratio,,-10.833,0.00600291735067,0.0449218589371,,,,0,-0.00600291735067,-100,-0.133630207937,0,0.0546202616917
S09_payment_dns_fault_run_03,S09_payment_dns_fault,60,,false,false,recommendation,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,61,,false,false,recommendation,request_count,-10.833,-4.333,1.46578947368,3.50698748484,8.8,500.359066427,2.09131357269,19.45,17.9842105263,1226.92998205,5.12810798557,65,2.94034454405
S09_payment_dns_fault_run_03,S09_payment_dns_fault,62,,false,false,ad,latency_p95,-9.667,-6.500,2.22654769101,0.682439084911,5.46617647059,145.500084847,4.74713252978,6.775,4.54845230899,204.282725555,6.66499385741,7,7.62553475972
S09_payment_dns_fault_run_03,S09_payment_dns_fault,63,,false,false,cart,latency_p95,-9.667,-4.333,2.40738699896,0.762224329194,6.56666666667,172.771543151,5.4567658213,7.52673267327,5.11934567431,212.651546117,6.71632415581,7,7.72730107342
S09_payment_dns_fault_run_03,S09_payment_dns_fault,64,,false,false,checkout,latency_p95,,-10.833,15000,750,,,,15000,0,0,0,0,0
S09_payment_dns_fault_run_03,S09_payment_dns_fault,65,2,false,false,email,latency_p95,-10.833,-7.500,6.34863555393,2.78872907674,4.93392857143,-22.2836382792,-0.507294521474,29.7857142857,23.4370787318,369.167178249,8.40421499788,8,9.88400424799
S09_payment_dns_fault_run_03,S09_payment_dns_fault,66,,false,false,frontend,latency_p95,-9.667,-3.167,8693.9241006,4249.71579806,5089.08914729,-41.4638420073,-0.848253183179,13468.75,4774.8258994,54.9214122893,1.12356358079,5,1.41522101292
S09_payment_dns_fault_run_03,S09_payment_dns_fault,67,3,false,false,product-catalog,latency_p95,-10.833,-6.500,9.67332412634,5.3938088292,7.44893418754,-22.9950936178,-0.412396881172,36.9915723109,27.3182481845,282.408072217,5.06474164168,8,6.60008901697
S09_payment_dns_fault_run_03,S09_payment_dns_fault,68,,false,false,recommendation,latency_p95,-9.667,-4.333,4.40095569502,1.11750436994,8.61666666667,95.7908069015,3.77243354482,23.0106951872,18.6097394921,422.856778885,16.6529456105,7,13.3
S09_payment_dns_fault_run_04,S09_payment_dns_fault,1,,false,false,ad,cpu_usage,-9.167,-1.667,0.00222805406728,0.000286627883012,0.001733570963,-22.1934966277,-1.72517446345,0.00173077786072,-0.000497276206557,-22.3188572422,-1.73491916184,2,0.816275002165
S09_payment_dns_fault_run_04,S09_payment_dns_fault,2,,false,false,ad,dependency_error_ratio,-8.667,-8.667,0.00877192982456,0.0932468930942,1,11300,10.6301458127,1,0.991228070175,11300,10.6301458127,1,2.8733581724
S09_payment_dns_fault_run_04,S09_payment_dns_fault,3,,false,false,ad,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,4,,false,false,ad,memory_usage,,-10.000,253833874.713,12691693.7357,,,,254096725.333,262850.619883,0.103552222957,0.0207104445914,0,0.00406615062144
S09_payment_dns_fault_run_04,S09_payment_dns_fault,5,,false,false,ad,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,6,,false,false,ad,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,7,,false,false,ad,request_count,-10.833,-8.667,1.47850877193,4.11177688837,11.45,674.428952833,2.42510513065,19.05,17.5714912281,1188.46039751,4.27345444685,66,2.58779995933
S09_payment_dns_fault_run_04,S09_payment_dns_fault,8,,false,false,cart,cpu_usage,-1.167,-2.833,0.0381725360935,0.00351755213839,0.027555829306,-27.812421898,-3.01820879118,0.0231696609371,-0.0150028751564,-39.3027990586,-4.26514648999,2,1.96177156516
S09_payment_dns_fault_run_04,S09_payment_dns_fault,9,,false,false,cart,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,10,,false,false,cart,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,11,,false,false,cart,memory_usage,,-10.333,63550625.6842,3177531.28421,,,,64094208,543582.315789,0.855353208465,0.171070641693,0,0.0335868693191
S09_payment_dns_fault_run_04,S09_payment_dns_fault,12,,false,false,cart,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,13,,false,false,cart,pod_running_count,,-10.833,1,0.05,,,,1,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,14,4,false,false,cart,request_count,-10.833,-8.667,17.9710526316,48.7272839089,126.6,604.466246888,2.22932490084,239.1,221.128947368,1230.47298287,4.53809302776,66,3.59595116527
S09_payment_dns_fault_run_04,S09_payment_dns_fault,15,,false,false,checkout,cpu_usage,-6.833,-6.667,0.0444397748414,0.00508411398084,0.0564262013675,26.9722935567,2.35762348589,0.0582244538785,0.0137846790371,31.0187868555,2.71132376045,7,1.89677518733
S09_payment_dns_fault_run_04,S09_payment_dns_fault,16,,false,false,checkout,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,17,,false,false,checkout,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,18,,false,false,checkout,memory_usage,,-0.333,14715766.269,735788.31345,,,,15321770.6667,606004.397661,4.11806212862,0.823612425725,0,0.161702572917
S09_payment_dns_fault_run_04,S09_payment_dns_fault,19,,false,false,checkout,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,20,,false,false,checkout,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,21,,false,false,checkout,request_count,-10.833,-8.667,0.656432748538,1.80262493892,4.93333333333,651.53674833,2.37259592522,8.56666666667,7.91023391813,1205.03340757,4.3881751258,66,1.58107334364
S09_payment_dns_fault_run_04,S09_payment_dns_fault,22,,false,false,email,cpu_usage,-5.833,-2.333,0.00422838714443,0.0004380592649,0.00566179710451,33.8996858877,3.27218272716,0.0060584886218,0.00183010147737,43.28131306,4.1777485925,9,2.90308894172
S09_payment_dns_fault_run_04,S09_payment_dns_fault,23,,false,false,email,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,24,,false,false,email,memory_usage,,-2.167,56829760.3743,2841488.01871,,,,56591701.3333,-238059.040936,-0.418898547817,-0.0837797095634,0,0.0164487496443
S09_payment_dns_fault_run_04,S09_payment_dns_fault,25,,false,false,email,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,26,,false,false,email,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,27,,false,false,email,request_count,-10.833,-8.667,0.663742690058,1.83198015667,4.86666666667,633.215859031,2.29419732595,8.7,8.03625730994,1210.74889868,4.38665084919,66,1.58069608518
S09_payment_dns_fault_run_04,S09_payment_dns_fault,28,,false,false,frontend,cpu_usage,-6.000,-6.000,0.0658668530297,0.00760224860105,0.0807825916044,22.6452880145,1.96201668183,0.0807825916044,0.0149157385747,22.6452880145,1.96201668183,2,1.40865684573
S09_payment_dns_fault_run_04,S09_payment_dns_fault,29,,false,false,frontend,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,30,,false,false,frontend,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,31,,false,false,frontend,http_5xx_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,32,,false,false,frontend,memory_usage,,-6.833,107306876.257,5365343.81287,,,,110511445.333,3204569.07602,2.98635948393,0.597271896787,0,0.117264382402
S09_payment_dns_fault_run_04,S09_payment_dns_fault,33,,false,false,frontend,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,34,,false,false,frontend,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,35,3,false,false,frontend,request_count,-10.833,-8.667,24.265497076,65.6635244194,170.366666667,602.094278691,2.22499737689,326.433333333,302.167836257,1245.25714561,4.60176085474,66,3.63096847011
S09_payment_dns_fault_run_04,S09_payment_dns_fault,36,,false,false,kafka,cpu_usage,-9.833,-7.500,0.0183813907819,0.0040245970922,0.0143600701161,-21.8771295032,-0.999185899537,0.0383313892755,0.0199499984936,108.533672616,4.95701756885,25,3.69237400109
S09_payment_dns_fault_run_04,S09_payment_dns_fault,37,,false,false,kafka,memory_usage,,-0.167,585959711.439,29297985.5719,,,,599662592,13702880.5614,2.33853630103,0.467707260206,0,0.0918265254205
S09_payment_dns_fault_run_04,S09_payment_dns_fault,38,,false,false,kafka,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,39,,false,false,kafka,pod_running_count,,-10.833,1,0.05,,,,1,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,40,,false,false,kafka,queue_lag,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,41,,true,true,payment,cpu_usage,-10.667,-0.833,0.00917047643006,0.00096012100485,0.560912154253,6016.49960098,574.658480582,2.77924159955,2.77007112312,30206.4036067,2885.12709244,65,14
S09_payment_dns_fault_run_04,S09_payment_dns_fault,42,,false,false,payment,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,43,,false,false,payment,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,44,,false,false,payment,memory_usage,,-8.833,108194810.012,5409740.50058,,,,113444181.333,5249371.32164,4.85177738292,0.970355476583,0,0.190513125236
S09_payment_dns_fault_run_04,S09_payment_dns_fault,45,,false,false,payment,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,46,,false,false,payment,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,47,,false,false,payment,request_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,48,,false,false,product-catalog,cpu_usage,-1.667,-2.000,0.0285135721655,0.00709558380234,0.0220721149929,-22.5908459845,-0.907812147952,0.0178484187024,-0.0106651534631,-37.4037788082,-1.50306919912,4,1.13907802093
S09_payment_dns_fault_run_04,S09_payment_dns_fault,49,,false,false,product-catalog,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,50,,false,false,product-catalog,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,51,,false,false,product-catalog,memory_usage,,-9.167,15080130.6199,754006.530994,,,,15525205.3333,445074.71345,2.95139826484,0.590279652967,0,0.115891571866
S09_payment_dns_fault_run_04,S09_payment_dns_fault,52,,false,false,product-catalog,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,53,,false,false,product-catalog,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,54,,false,false,product-catalog,request_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,55,,false,false,recommendation,cpu_usage,,-7.333,0.0161866029677,0.00276583975033,,,,0.0191719049216,0.00298530195389,18.4430418158,1.07934740381,0,0.15629913207
S09_payment_dns_fault_run_04,S09_payment_dns_fault,56,,false,false,recommendation,dependency_error_ratio,-8.667,-8.667,0.00300446645476,0.0319379165036,0.336898903566,11113.2689327,10.454484001,0.336898903566,0.333894437111,11113.2689327,10.454484001,1,2.83339511022
S09_payment_dns_fault_run_04,S09_payment_dns_fault,57,,false,false,recommendation,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,58,,false,false,recommendation,memory_usage,,-9.667,49407568.8421,2470378.44211,,,,49487872,80303.1578947,0.162532097362,0.0325064194724,0,0.00638209368976
S09_payment_dns_fault_run_04,S09_payment_dns_fault,59,,false,false,recommendation,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,60,,false,false,recommendation,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,61,5,false,false,recommendation,request_count,-10.833,-8.667,1.49824561404,4.17058901255,10.1,574.121779859,2.06247951071,20.55,19.051754386,1271.60421546,4.56812079268,66,2.70934982698
S09_payment_dns_fault_run_04,S09_payment_dns_fault,62,,false,false,ad,latency_p95,-8.667,-7.667,2.22786646851,0.667851313652,4.76439393939,113.854555771,3.79804219747,7.6375,5.40963353149,242.816775958,8.10005673555,9,9.23289347984
S09_payment_dns_fault_run_04,S09_payment_dns_fault,63,1,false,false,cart,latency_p95,-10.833,-7.667,2.6948314014,1.02956890905,1.96359183673,-27.1348910469,-0.71023858456,16.3793103448,13.6844789434,507.804641741,13.2914648288,10,13.3
S09_payment_dns_fault_run_04,S09_payment_dns_fault,64,,false,false,checkout,latency_p95,,-10.833,15000,750,,,,15000,0,0,0,0,0
S09_payment_dns_fault_run_04,S09_payment_dns_fault,65,2,false,false,email,latency_p95,-10.833,-2.167,6.83186952655,3.82568265765,5.14722222222,-24.658657455,-0.440352077022,41.325,34.4931304735,504.885673525,9.01620274344,10,10.4653926063
S09_payment_dns_fault_run_04,S09_payment_dns_fault,66,,false,false,frontend,latency_p95,-7.667,-1.000,9161.22822125,2675.53605946,14156.25,54.5234946463,1.86692373706,3771.85185185,-5389.3763694,-58.8280985829,-2.01431647701,3,2.28617861085
S09_payment_dns_fault_run_04,S09_payment_dns_fault,67,,false,false,recommendation,latency_p95,-8.667,-7.667,4.79392534205,1.59896381201,12.9125,169.351295206,5.07739737258,37.4769230769,32.6829977349,681.758588275,20.4401109577,9,13.3
S09_payment_dns_fault_run_05,S09_payment_dns_fault,1,,false,false,ad,cpu_usage,-9.500,-9.500,0.00207402546563,0.000296068201433,0.00159670121918,-23.0143869671,-1.6122104439,0.00159670121918,-0.000477324246457,-23.0143869671,-1.6122104439,2,0.765110532484
S09_payment_dns_fault_run_05,S09_payment_dns_fault,2,,false,false,ad,memory_usage,,-1.833,256238478.222,12811923.9111,,,,256804181.333,565703.111111,0.220772116286,0.0441544232573,0,0.00866898509951
S09_payment_dns_fault_run_05,S09_payment_dns_fault,3,,false,false,ad,pod_restart_count,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,4,,false,false,ad,pod_running_count,,-11.000,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,5,,false,false,cart,cpu_usage,-9.667,-9.333,0.0274022885005,0.00744055366114,0.0162809317386,-40.5855035125,-1.49469478595,0.00941431401686,-0.0179879744837,-65.6440591935,-2.41755859884,24,1.85587067909
S09_payment_dns_fault_run_05,S09_payment_dns_fault,6,,false,false,cart,memory_usage,,-5.500,64486022.7368,3224301.13684,,,,64806912,320889.263158,0.497610566661,0.0995221133322,0,0.0195395082509
S09_payment_dns_fault_run_05,S09_payment_dns_fault,7,,false,false,cart,pod_restart_count,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,8,,false,false,cart,pod_running_count,,-11.000,1,0.05,,,,1,0,0,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,9,,false,false,checkout,cpu_usage,-8.667,-4.000,0.0147727825813,0.00235363441436,0.0182993344995,23.8719543785,1.49834311426,0.0228033070807,0.0080305244994,54.3602700115,3.41196765751,41,2.45334014743
S09_payment_dns_fault_run_05,S09_payment_dns_fault,10,,false,false,checkout,memory_usage,,-1.500,15936338.3392,796816.916959,,,,15415978.6667,-520359.672515,-3.26523986527,-0.653047973053,0,0.128215085376
S09_payment_dns_fault_run_05,S09_payment_dns_fault,11,,false,false,checkout,pod_restart_count,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,12,,false,false,checkout,pod_running_count,,-11.000,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,13,,false,false,email,cpu_usage,-10.333,-1.167,0.000519347071071,7.52822291021e-05,0.000642924550298,23.7947773485,1.64152258376,0.000386278476916,-0.000133068594155,-25.6222864376,-1.76759636029,3,1.25996754208
S09_payment_dns_fault_run_05,S09_payment_dns_fault,14,,false,false,email,memory_usage,,-5.500,56710796.7251,2835539.83626,,,,56661333.3333,-49463.3918129,-0.0872204142231,-0.0174440828446,0,0.00342485493183
S09_payment_dns_fault_run_05,S09_payment_dns_fault,15,,false,false,email,pod_restart_count,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,16,,false,false,email,pod_running_count,,-11.000,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,17,,false,false,frontend,cpu_usage,-11.000,-4.333,0.0541969395202,0.012153280386,0.067556073196,24.6492399646,1.09922039576,0.078270133679,0.0240731941588,44.417995503,1.98079805568,28,2.2769180257
S09_payment_dns_fault_run_05,S09_payment_dns_fault,18,,false,false,frontend,memory_usage,-8.333,-8.333,120447131.696,6219980.64535,107201877.333,-10.9967370547,-2.12946874239,107201877.333,-13245254.3626,-10.9967370547,-2.12946874239,1,0.697547102207
S09_payment_dns_fault_run_05,S09_payment_dns_fault,19,,false,false,frontend,pod_restart_count,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,20,,false,false,frontend,pod_running_count,,-11.000,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,21,,false,false,kafka,cpu_usage,-7.167,-6.667,0.0160300505661,0.00358654692813,0.022227964147,38.664342045,1.72810051146,0.0082182,-0.00781185056615,-48.7325385152,-2.17809796517,7,1.62693801092
S09_payment_dns_fault_run_05,S09_payment_dns_fault,22,,false,false,kafka,memory_usage,,-0.167,552367624.982,27618381.2491,,,,564625408,12257783.0175,2.21913494983,0.443826989966,0,0.0871380323634
S09_payment_dns_fault_run_05,S09_payment_dns_fault,23,,false,false,kafka,pod_restart_count,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,24,,false,false,kafka,pod_running_count,,-11.000,1,0.05,,,,1,0,0,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,25,,false,false,kafka,queue_lag,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,26,1,false,true,payment,cpu_usage,-11.000,-9.667,0.00681107337305,0.00113216620822,0.093769486375,1276.721131,76.8071086829,2.85662482415,2.84981375078,41840.8904837,2517.13373009,66,14
S09_payment_dns_fault_run_05,S09_payment_dns_fault,27,,false,false,payment,memory_usage,,-6.667,111420649.544,5571032.47719,,,,116300458.667,4879809.12281,4.37962724395,0.87592544879,0,0.171973363112
S09_payment_dns_fault_run_05,S09_payment_dns_fault,28,,false,false,payment,pod_restart_count,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,29,,false,false,payment,pod_running_count,,-11.000,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,30,,false,false,product-catalog,cpu_usage,-11.000,-3.833,0.925229342137,1.35131619031,0.0046555204601,-99.4968252467,-0.681242353403,0.00225537840506,-0.922973963732,-99.7562357458,-0.683018504738,33,1.34806007638
S09_payment_dns_fault_run_05,S09_payment_dns_fault,31,,false,false,product-catalog,memory_usage,-5.000,-5.000,19111739.1952,2738433.95665,11520000,-39.7229112309,-2.7722922354,11520000,-7591739.1952,-39.7229112309,-2.7722922354,6,2.88525606143
S09_payment_dns_fault_run_05,S09_payment_dns_fault,32,,true,false,product-catalog,pod_restart_count,-9.833,-3.667,0,1e-06,2,,2000000,5,5,,5000000,59,15
S09_payment_dns_fault_run_05,S09_payment_dns_fault,33,,false,false,product-catalog,pod_running_count,-8.833,-4.667,0.561403508772,0.795106610079,0,-100,-0.706073250625,2,1.43859649123,256.25,1.80931270473,33,3.86941064187
S09_payment_dns_fault_run_05,S09_payment_dns_fault,34,,false,false,recommendation,cpu_usage,-9.667,-1.167,0.016956570915,0.00545700063924,0.0135290137604,-20.2137399821,-0.628102758501,0.0258323228071,0.00887575189208,52.3440260212,1.62648906952,25,1.28404200794
S09_payment_dns_fault_run_05,S09_payment_dns_fault,35,,false,false,recommendation,memory_usage,,-0.167,51837454.9708,2591872.74854,,,,50805418.6667,-1032036.30409,-1.99090851331,-0.398181702661,0,0.0781763409558
S09_payment_dns_fault_run_05,S09_payment_dns_fault,36,,false,false,recommendation,pod_restart_count,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,37,,false,false,recommendation,pod_running_count,,-11.000,3,0.15,,,,3,0,0,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,38,,false,false,ad,dependency_error_ratio,-1.167,-1.167,0.0176991150442,0.131855437396,1,5550,7.44983221288,1,0.982300884956,5550,7.44983221288,1,2.14983682843
S09_payment_dns_fault_run_05,S09_payment_dns_fault,39,,false,false,ad,error_ratio,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,40,4,false,false,ad,request_count,-11.000,-7.833,1.24955752212,3.21412463189,0,-100,-0.388770712164,32.3,31.0504424779,2484.91501416,9.66062179723,66,4.81000649136
S09_payment_dns_fault_run_05,S09_payment_dns_fault,41,,false,false,cart,dependency_error_ratio,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,42,,false,false,cart,error_ratio,,-11.000,0,1e-06,,,,0,0,,0,0,0
S09_payment_dns_fault_run_05,S09_payment_dns_fault,43,2,false,false,cart,request_count,-11.000,-7.833,13.9513274336,36.2085505842,0,-100,-0.385304774937,374.5,360.548672566,2584.33238186,9.95755606755,66,6.57665583715
S09_payment_dns_fault_run_05,S09_payment_dns_fault,44,,false,false,checkout,dependency_error_ratio,-7.833,-1.167,0.0636714792104,0.163556467992,0.5,685.28095499,2.66775460578,0.581513409962,0.517841930751,813.302811829,3.16613544612,8,5.42444221843
S09_payment_dns_fault_run_05,S09_payment_dns_fault,45,,false,false,checkout,error_ratio,-7.833,-7.833,0.138263162599,0.341773092597,1,623.258445127,2.52137121402,1,0.861736837401,623.258445127,2.52137121402,8,4.97350833542
S09_payment_dns_fault_run_05,S09_payment_dns_fault,46,,false,false,checkout,request_count,-11.000,-7.833,0.555457227139,1.56597681805,0,-100,-0.354703352396,16,15.4445427729,2780.50982475,9.86256156209,65,2.93598398662
